config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
49,2,123,2.409916400909424,270.57421875,270.57421875,0.0,0.027057421875,7,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],150,200,0.1,3
49,3,7890,2.688927173614502,270.57421875,270.57421875,0.0,0.027057421875,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],150,200,0.1,3
50,1,42,3.57572078704834,270.57421875,270.57421875,0.0,0.027057421875,7,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],150,200,0.1,5
50,2,123,3.5993587970733643,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.1,5
50,3,7890,3.514111042022705,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.1,5
51,1,42,4.456620216369629,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.1,7
51,2,123,4.537686586380005,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.1,7
51,3,7890,5.664828538894653,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.1,7
52,1,42,2.3857181072235107,270.57421875,270.57421875,0.0,0.027057421875,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,3
52,2,123,2.687081813812256,270.57421875,270.57421875,0.0,0.027057421875,17,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,3
52,3,7890,2.5643208026885986,270.57421875,270.57421875,0.0,0.027057421875,26,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,3
53,1,42,4.056262731552124,270.57421875,270.57421875,0.0,0.027057421875,7,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],150,200,0.15,5
53,2,123,3.5327301025390625,270.57421875,270.57421875,0.0,0.027057421875,9,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,5
53,3,7890,3.3196895122528076,270.57421875,270.57421875,0.0,0.027057421875,14,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,5
54,1,42,4.600754261016846,270.57421875,270.57421875,0.0,0.027057421875,2,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,7
54,2,123,4.7166783809661865,270.57421875,270.57421875,0.0,0.027057421875,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,7
54,3,7890,4.6348278522491455,270.57421875,270.57421875,0.0,0.027057421875,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],150,200,0.15,7
