config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
25,1,42,0.4302651882171631,401.734375,401.734375,0.0,0.0401734375,8,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,3
25,2,123,0.4240860939025879,401.734375,401.734375,0.0,0.0401734375,9,2320714.2600000002,2320714.2600000002,0,1,112.1118,100,0.0,0.0,0.0,[101.0],100,100,0.15,3
25,3,7890,0.4271118640899658,401.734375,401.734375,0.0,0.0401734375,29,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,3
26,1,42,0.6125888824462891,401.734375,401.734375,0.0,0.0401734375,6,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,5
26,2,123,0.6064558029174805,401.734375,401.734375,0.0,0.0401734375,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.15,5
26,3,7890,0.6060209274291992,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],100,100,0.15,5
27,1,42,0.7954659461975098,401.734375,401.734375,0.0,0.0401734375,10,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],100,100,0.15,7
27,2,123,0.7892670631408691,401.734375,401.734375,0.0,0.0401734375,10,2288666.5199999996,2288666.5199999996,0,1,110.5636,100,0.0,0.0,0.0,[101.0],100,100,0.15,7
27,3,7890,0.7995908260345459,401.734375,401.734375,0.0,0.0401734375,10,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],100,100,0.15,7
28,1,42,0.8331232070922852,401.734375,401.734375,0.0,0.0401734375,4,2308263.21,2308263.21,0,1,111.5103,200,0.0,0.0,0.0,[101.0],100,200,0.05,3
28,2,123,0.8321692943572998,401.734375,401.734375,0.0,0.0401734375,9,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],100,200,0.05,3
28,3,7890,0.8392689228057861,401.734375,401.734375,0.0,0.0401734375,9,2124124.29,2124124.29,0,1,102.6147,200,0.0,0.0,0.0,[101.0],100,200,0.05,3
29,1,42,1.2131147384643555,401.734375,401.734375,0.0,0.0401734375,3,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.05,5
29,2,123,1.2519288063049316,401.734375,401.734375,0.0,0.0401734375,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.05,5
29,3,7890,1.2240607738494873,401.734375,401.734375,0.0,0.0401734375,4,2124124.29,2124124.29,0,1,102.6147,200,0.0,0.0,0.0,[101.0],100,200,0.05,5
30,1,42,1.5925319194793701,401.734375,401.734375,0.0,0.0401734375,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.05,7
30,2,123,1.5889358520507812,401.734375,401.734375,0.0,0.0401734375,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.05,7
30,3,7890,1.5643401145935059,401.734375,401.734375,0.0,0.0401734375,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],100,200,0.05,7
31,1,42,0.8456132411956787,401.734375,401.734375,0.0,0.0401734375,10,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.1,3
31,2,123,0.84014892578125,401.734375,401.734375,0.0,0.0401734375,10,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,3
31,3,7890,0.842670202255249,401.734375,401.734375,0.0,0.0401734375,8,2124124.29,2124124.29,0,1,102.6147,200,0.0,0.0,0.0,[101.0],100,200,0.1,3
32,1,42,1.2221739292144775,401.734375,401.734375,0.0,0.0401734375,5,2165335.9200000004,2165335.9200000004,0,1,104.6056,200,0.0,0.0,0.0,[101.0],100,200,0.1,5
32,2,123,1.2333402633666992,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,5
32,3,7890,1.2075929641723633,401.734375,401.734375,0.0,0.0401734375,18,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,5
33,1,42,1.6550548076629639,401.734375,401.734375,0.0,0.0401734375,4,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,7
33,2,123,1.586918830871582,401.734375,401.734375,0.0,0.0401734375,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,7
33,3,7890,1.6050021648406982,401.734375,401.734375,0.0,0.0401734375,20,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.1,7
34,1,42,0.8834881782531738,401.734375,401.734375,0.0,0.0401734375,8,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,3
34,2,123,0.8786478042602539,401.734375,401.734375,0.0,0.0401734375,9,2320714.2600000002,2320714.2600000002,0,1,112.1118,200,0.0,0.0,0.0,[101.0],100,200,0.15,3
34,3,7890,0.8576529026031494,401.734375,401.734375,0.0,0.0401734375,29,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,3
35,1,42,1.2342708110809326,401.734375,401.734375,0.0,0.0401734375,6,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,5
35,2,123,1.236800193786621,401.734375,401.734375,0.0,0.0401734375,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.15,5
35,3,7890,1.2067840099334717,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,200,0.0,0.0,0.0,[101.0],100,200,0.15,5
36,1,42,1.594170093536377,401.734375,401.734375,0.0,0.0401734375,10,2258200.2600000002,2258200.2600000002,0,1,109.0918,200,0.0,0.0,0.0,[101.0],100,200,0.15,7
36,2,123,1.578291893005371,401.734375,401.734375,0.0,0.0401734375,10,2288666.5199999996,2288666.5199999996,0,1,110.5636,200,0.0,0.0,0.0,[101.0],100,200,0.15,7
36,3,7890,1.6248371601104736,401.734375,401.734375,0.0,0.0401734375,10,2250628.2,2250628.2,0,1,108.726,200,0.0,0.0,0.0,[101.0],100,200,0.15,7
37,1,42,0.6625518798828125,401.734375,401.734375,0.0,0.0401734375,8,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,3
37,2,123,0.6324291229248047,401.734375,401.734375,0.0,0.0401734375,15,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,3
37,3,7890,0.6524159908294678,401.734375,401.734375,0.0,0.0401734375,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.05,3
38,1,42,0.9289119243621826,401.734375,401.734375,0.0,0.0401734375,3,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,5
38,2,123,0.9048449993133545,401.734375,401.734375,0.0,0.0401734375,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,5
38,3,7890,0.9097871780395508,401.734375,401.734375,0.0,0.0401734375,13,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,5
39,1,42,1.2092700004577637,401.734375,401.734375,0.0,0.0401734375,2,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,7
39,2,123,1.1941781044006348,401.734375,401.734375,0.0,0.0401734375,7,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,7
39,3,7890,1.1884949207305908,401.734375,401.734375,0.0,0.0401734375,6,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.05,7
40,1,42,0.6350429058074951,401.734375,401.734375,0.0,0.0401734375,7,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],150,100,0.1,3
40,2,123,0.6356441974639893,401.734375,401.734375,0.0,0.0401734375,7,2250628.2,2250628.2,0,1,108.726,100,0.0,0.0,0.0,[101.0],150,100,0.1,3
40,3,7890,0.6314229965209961,401.734375,401.734375,0.0,0.0401734375,4,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.1,3
41,1,42,0.9628489017486572,401.734375,401.734375,0.0,0.0401734375,7,2258200.2600000002,2258200.2600000002,0,1,109.0918,100,0.0,0.0,0.0,[101.0],150,100,0.1,5
41,2,123,0.9382579326629639,401.734375,401.734375,0.0,0.0401734375,5,2079151.4700000002,2079151.4700000002,0,1,100.4421,100,0.0,0.0,0.0,[101.0],150,100,0.1,5
