config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
15,1,42,2.1438100337982178,397.171875,397.171875,0.0,0.0397171875,161,5333781.42,5333781.42,0,3,257.6706,200,7.408703590297623,17.0,0.058955200983800714,"[122.0, 136.0, 119.0]",50,200,0.1,7
15,2,123,2.139065742492676,397.171875,397.171875,0.0,0.0397171875,128,5350894.109999999,5350894.109999999,0,3,258.4973,200,13.27487183449325,32.0,0.10563558488986671,"[129.0, 140.0, 108.0]",50,200,0.1,7
15,3,7890,2.151890754699707,397.171875,397.171875,0.0,0.0397171875,75,5317115.85,5317115.85,0,3,256.8655,200,9.533566430716728,23.0,0.07586392385185725,"[128.0, 136.0, 113.0]",50,200,0.1,7
16,1,42,1.1458139419555664,397.171875,397.171875,0.0,0.0397171875,134,5509172.5200000005,5509172.5200000005,0,3,266.1436,200,10.656244908763854,26.0,0.08479770484427471,"[127.0, 138.0, 112.0]",50,200,0.15,3
16,2,123,1.1247422695159912,397.171875,397.171875,0.0,0.0397171875,147,5206768.29,5206768.29,0,3,251.5347,200,8.73053390247253,19.0,0.06947374458200951,"[120.0, 138.0, 119.0]",50,200,0.15,3
16,3,7890,1.1236581802368164,397.171875,397.171875,0.0,0.0397171875,149,5359652.28,5359652.28,0,3,258.9204,200,10.208928554075703,23.0,0.08123815825524432,"[120.0, 140.0, 117.0]",50,200,0.15,3
17,1,42,1.6268820762634277,397.171875,397.171875,0.0,0.0397171875,134,5313708.63,5313708.63,0,3,256.7009,200,11.14550233153366,27.0,0.08869099998567899,"[128.0, 138.0, 111.0]",50,200,0.15,5
17,2,123,1.642737865447998,397.171875,397.171875,0.0,0.0397171875,92,5510064.69,5510064.69,0,3,266.1867,200,9.46337971105226,21.0,0.07530540884126467,"[120.0, 139.0, 118.0]",50,200,0.15,5
17,3,7890,1.6358027458190918,397.171875,397.171875,0.0,0.0397171875,175,5120159.49,5120159.49,0,3,247.35070000000002,200,6.342099196813483,15.0,0.05046763286588978,"[128.0, 132.0, 117.0]",50,200,0.15,5
18,1,42,2.1420319080352783,397.171875,397.171875,0.0,0.0397171875,111,5095195.29,5095195.29,0,3,246.1447,200,5.436502143433363,12.0,0.043261290266047976,"[130.0, 129.0, 118.0]",50,200,0.15,7
18,2,123,2.156604051589966,397.171875,397.171875,0.0,0.0397171875,186,5307210.9,5307210.9,0,3,256.387,200,5.312459150169742,13.0,0.0422742107440563,"[126.0, 132.0, 119.0]",50,200,0.15,7
18,3,7890,2.1401290893554688,397.171875,397.171875,0.0,0.0397171875,140,5438440.62,5438440.62,0,3,262.7266,200,12.472191289246473,30.0,0.0992482065457279,"[129.0, 139.0, 109.0]",50,200,0.15,7
19,1,42,1.1380481719970703,397.171875,397.171875,0.0,0.0397171875,83,5320771.47,5320771.47,0,3,257.0421,100,9.809292646374775,24.0,0.07805803166876478,"[125.0, 138.0, 114.0]",100,100,0.05,3
19,2,123,1.1327590942382812,397.171875,397.171875,0.0,0.0397171875,76,5441895.449999999,5441895.449999999,0,3,262.8935,100,8.576453553512405,21.0,0.06824764100938253,"[126.0, 136.0, 115.0]",100,100,0.05,3
19,3,7890,1.130044937133789,397.171875,397.171875,0.0,0.0397171875,94,5335540.92,5335540.92,0,3,257.7556,100,11.440668201153676,28.0,0.09103980000918044,"[125.0, 140.0, 112.0]",100,100,0.05,3
20,1,42,1.6367652416229248,397.171875,397.171875,0.0,0.0397171875,71,4934488.7700000005,4934488.7700000005,0,3,238.3811,100,7.760297817881877,19.0,0.061753033033542785,"[126.0, 135.0, 116.0]",100,100,0.05,5
20,2,123,1.657195806503296,397.171875,397.171875,0.0,0.0397171875,90,5409081.8100000005,5409081.8100000005,0,3,261.30830000000003,100,9.030811456096044,22.0,0.07186322113604279,"[127.0, 136.0, 114.0]",100,100,0.05,5
20,3,7890,1.665168046951294,397.171875,397.171875,0.0,0.0397171875,69,5396906.069999999,5396906.069999999,0,3,260.7201,100,9.177266598624136,22.0,0.07302864667340161,"[123.0, 138.0, 116.0]",100,100,0.05,5
